vendorid,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecodeid,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type
1,2015-02-21T10:02:16.000,2015-02-21T10:08:59.000,N,1,-73.969429016113281,40.675075531005859,-73.96246337890625,40.657413482666016,1,1.4,7.5,0,0.5,1.65,0,0.3,9.95,1,1
1,2015-02-26T16:18:13.000,2015-02-26T16:32:12.000,N,1,-73.970550537109375,40.684822082519531,-73.935249328613281,40.679634094238281,1,2.2,11,1,0.5,0,0,0.3,12.8,1,1
2,2015-02-28T23:41:17.000,2015-02-28T23:58:59.000,N,1,-73.910850524902344,40.776042938232422,-73.950820922851563,40.774806976318359,1,5.27,18,0.5,0.5,0,0,0.3,19.3,2,1
1,2015-01-10T09:52:55.000,2015-01-10T10:00:32.000,N,1,-73.949020385742188,40.725910186767578,-73.963462829589844,40.710460662841797,1,1.5,7,0,0.5,1.55,0,0.3,9.35,1,1
2,2015-02-09T10:23:45.000,2015-02-09T10:30:40.000,N,1,-73.830215454101563,40.713699340820312,-73.817153930664063,40.692535400390625,1,1.95,8.5,0,0.5,0,0,0.3,9.3,2,1
2,2015-01-19T17:52:22.000,2015-01-19T18:00:33.000,N,1,-73.932327270507813,40.79461669921875,-73.9598388671875,40.762660980224609,1,3.17,11,0,0.5,0,0,0.3,11.8,2,1
2,2015-02-02T07:34:56.000,2015-02-02T07:46:47.000,N,1,-73.825363159179687,40.746440887451172,-73.809799194335938,40.721668243408203,3,2.42,10.5,0,0.5,0,0,0.3,11.3,2,1
2,2015-02-24T09:59:01.000,2015-02-24T10:12:06.000,N,1,-73.962211608886719,40.802162170410156,-73.986457824707031,40.766826629638672,1,2.86,12,0,0.5,0,0,0.3,12.8,2,1
2,2015-02-15T00:40:24.000,2015-02-15T00:54:01.000,N,1,-73.9461669921875,40.695743560791016,-73.953742980957031,40.662464141845703,1,2.83,11.5,0.5,0.5,0,0,0.3,12.8,1,1
1,2015-02-11T15:36:36.000,2015-02-11T15:53:05.000,N,1,-73.874320983886719,40.841449737548828,-73.901077270507813,40.855182647705078,1,2,12,0,0.5,0,0,0.3,12.8,2,1
2,2015-02-01T23:21:23.000,2015-02-01T23:42:49.000,N,1,-73.929008483886719,40.675739288330078,-74.006690979003906,40.705841064453125,1,6.14,21,0.5,0.5,5.58,0,0.3,27.88,1,1
1,2015-02-25T09:43:59.000,2015-02-25T10:00:31.000,N,1,-73.883987426757813,40.747486114501953,0,0,1,2.5,12.5,0,0.5,0,0,0.3,13.3,1,1
2,2015-02-04T23:29:01.000,2015-02-04T23:39:31.000,N,1,-73.889785766601563,40.747158050537109,-73.864006042480469,40.730968475341797,2,2.05,9.5,0.5,0.5,0,0,0.3,10.8,2,1
2,2015-02-13T18:51:13.000,2015-02-13T19:01:22.000,N,1,-73.945892333984375,40.755687713623047,-73.915077209472656,40.751922607421875,1,2.02,9,1,0.5,0,0,0.3,10.8,2,1
1,2015-02-12T09:03:33.000,2015-02-12T10:20:32.000,N,1,-73.950798034667969,40.723789215087891,-73.994728088378906,40.750663757324219,1,8.2,44.5,0,0.5,0,0,0.3,45.3,2,1
2,2015-02-19T14:29:11.000,2015-02-19T14:33:08.000,N,1,-73.95452880859375,40.718666076660156,-73.962753295898438,40.710025787353516,2,0.75,5,0,0.5,1.45,0,0.3,7.25,1,1
2,2015-02-10T22:59:13.000,2015-02-10T23:07:57.000,N,1,-73.977729797363281,40.684597015380859,-73.962005615234375,40.675285339355469,1,1.67,8,0.5,0.5,1.86,0,0.3,11.16,1,1
1,2015-02-02T11:38:25.000,2015-02-02T11:43:08.000,N,1,-73.932945251464844,40.856414794921875,-73.938720703125,40.851142883300781,1,0.6,5,0,0.5,0,0,0.3,5.8,2,1
1,2015-02-14T02:48:26.000,2015-02-14T02:56:54.000,N,1,-73.951515197753906,40.713920593261719,-73.956878662109375,40.687225341796875,1,2.1,9.5,0.5,0.5,2,0,0.3,12.8,1,1
2,2015-02-21T22:13:02.000,2015-02-21T22:15:09.000,N,1,-73.923973083496094,40.664237976074219,-73.925422668457031,40.670139312744141,1,0.39,3.5,0.5,0.5,0,0,0.3,4.8,2,1
2,2015-02-28T23:15:58.000,2015-02-28T23:19:24.000,N,1,-73.977165222167969,40.665596008300781,-73.981849670410156,40.674472808837891,2,0.88,4.5,0.5,0.5,0,0,0.3,5.8,2,1
2,2015-02-28T14:22:01.000,2015-02-28T14:28:13.000,N,1,-73.842254638671875,40.840709686279297,-73.853302001953125,40.834213256835938,1,0.71,6,0,0.5,0,0,0.3,6.8,2,1
2,2015-02-10T12:34:58.000,2015-02-10T13:06:20.000,N,1,-73.917991638183594,40.765243530273437,-73.979278564453125,40.755409240722656,1,4.43,21.5,0,0.5,0,0,0.3,22.3,2,1
2,2015-02-18T18:31:12.000,2015-02-18T18:41:12.000,N,1,-73.887168884277344,40.873638153076172,-73.914466857910156,40.871131896972656,1,2.07,9,1,0.5,0,0,0.3,10.8,2,1
2,2015-02-01T16:31:55.000,2015-02-01T16:49:00.000,N,1,-73.957656860351563,40.715911865234375,-73.939666748046875,40.691402435302734,1,2.29,12.5,0,0.5,0,0,0.3,13.3,2,1
2,2015-02-28T00:06:55.000,2015-02-28T00:16:44.000,N,1,-73.956298828125,40.721145629882813,-73.962684631347656,40.712574005126953,1,1.03,7.5,0.5,0.5,1.76,0,0.3,10.56,1,1
2,2015-02-15T08:49:27.000,2015-02-15T09:10:12.000,N,1,-73.939849853515625,40.707614898681641,-74.005462646484375,40.750465393066406,1,6.29,22,0,0.5,4.56,0,0.3,27.36,1,1
2,2015-02-28T10:02:20.000,2015-02-28T10:18:18.000,N,1,-73.9591064453125,40.809425354003906,-73.932518005371094,40.795207977294922,1,2.39,12,0,0.5,0,0,0.3,12.8,2,1
2,2015-02-08T08:39:48.000,2015-02-08T08:56:01.000,N,1,-73.954277038574219,40.674583435058594,-73.92828369140625,40.705520629882813,1,3.71,15,0,0.5,0,0,0.3,15.8,2,1
1,2015-01-01T00:10:28.000,2015-01-01T00:37:32.000,N,1,-73.889549255371094,40.651405334472656,-73.946609497070312,40.615001678466797,1,3.8,20,0.5,0.5,0,0,0.3,21.3,2,1
2,2015-02-27T18:26:16.000,2015-02-27T18:36:24.000,N,1,-73.992729187011719,40.693645477294922,-74.004051208496094,40.718006134033203,1,2.53,10.5,1,0.5,2,0,0.3,14.3,1,1
2,2015-02-28T01:07:04.000,2015-02-28T01:26:29.000,N,1,-73.955032348632813,40.804908752441406,-73.934425354003906,40.847011566162109,1,3.44,15.5,0.5,0.5,0,0,0.3,16.8,2,1
2,2015-02-20T21:11:08.000,2015-02-20T21:15:34.000,N,1,-73.951316833496094,40.791210174560547,-73.951980590820313,40.781135559082031,1,1.1,5.5,0.5,0.5,1,0,0.3,7.8,1,1
2,2015-02-25T15:27:07.000,2015-02-25T15:37:34.000,N,1,-73.938835144042969,40.804988861083984,-73.954513549804687,40.802543640136719,1,1.58,8.5,0,0.5,2.32,0,0.3,11.62,1,1
2,2015-02-28T01:07:06.000,2015-02-28T01:21:55.000,N,1,-73.883316040039063,40.755851745605469,-73.922523498535156,40.743846893310547,1,3.14,13.5,0.5,0.5,0.08,0,0.3,14.88,1,1
2,2015-02-16T10:16:58.000,2015-02-16T10:22:00.000,N,1,-73.948936462402344,40.808319091796875,-73.96044921875,40.807773590087891,1,0.84,5.5,0,0.5,0,0,0.3,6.3,1,1
2,2015-02-08T16:52:31.000,2015-02-08T16:58:19.000,N,1,-73.806877136230469,40.699382781982422,-73.799812316894531,40.6824951171875,1,1.57,7,0,0.5,0,0,0.3,7.8,2,1
2,2015-02-04T18:55:13.000,2015-02-04T19:05:54.000,N,1,-73.883430480957031,40.747753143310547,-73.883880615234375,40.763343811035156,5,1.31,8.5,1,0.5,0,0,0.3,10.3,1,1
1,2015-01-31T02:19:39.000,2015-01-31T03:06:21.000,N,1,-73.967391967773438,40.676460266113281,-73.959617614746094,40.781215667724609,3,10.5,38.5,0.5,0.5,0,0,0.3,39.8,2,1
2,2015-02-20T23:57:48.000,2015-02-21T00:04:28.000,N,1,-73.830451965332031,40.759483337402344,-73.8206787109375,40.750091552734375,5,1.09,6.5,0.5,0.5,1.56,0,0.3,9.36,1,1
2,2015-02-18T09:28:20.000,2015-02-18T09:29:38.000,N,1,-73.948959350585937,40.784770965576172,-73.950767517089844,40.785835266113281,5,0.11,3,0,0.5,0,0,0.3,3.8,2,1
2,2015-02-11T00:44:14.000,2015-02-11T00:55:13.000,N,1,-73.927879333496094,40.744346618652344,-73.958076477050781,40.732490539550781,1,2.31,10.5,0.5,0.5,0,0,0,11.5,2,1
2,2015-02-24T10:39:01.000,2015-02-24T11:09:43.000,N,1,-73.953010559082031,40.791481018066406,-73.983917236328125,40.746505737304687,1,3.65,20,0,0.5,0,0,0.3,20.8,2,1
2,2015-02-26T14:29:21.000,2015-02-26T14:41:59.000,N,1,-73.815155029296875,40.729312896728516,-73.844520568847656,40.722202301025391,1,2.03,11,0,0.5,0,0,0.3,11.8,1,1
1,2015-02-28T20:43:42.000,2015-02-28T20:45:39.000,N,1,-73.967994689941406,40.683612823486328,-73.968299865722656,40.679374694824219,1,0.3,3.5,0.5,0.5,0,0,0.3,4.8,2,1
2,2015-02-05T14:39:45.000,2015-02-05T14:52:43.000,N,1,-73.925331115722656,40.761798858642578,-73.904067993164062,40.753566741943359,1,1.3,9.5,0,0.5,0,0,0.3,10.3,2,1
2,2015-02-15T03:04:21.000,2015-02-15T03:17:48.000,N,1,-73.952644348144531,40.726932525634766,-73.92120361328125,40.707263946533203,1,2.78,12,0.5,0.5,2.66,0,0.3,15.96,1,1
2,2015-02-27T07:20:58.000,2015-02-27T07:36:24.000,N,1,-73.939079284667969,40.805263519287109,-73.9742431640625,40.783882141113281,1,3.09,13,0,0.5,0,0,0.3,13.8,2,1
2,2015-02-15T14:46:47.000,2015-02-15T15:15:41.000,N,1,-73.955398559570313,40.652301788330078,-74.004966735839844,40.718353271484375,1,6.22,24,0,0.5,4.96,0,0.3,29.76,1,1
2,2015-02-12T12:08:00.000,2015-02-12T12:21:19.000,N,1,-73.948623657226563,40.784675598144531,-73.959648132324219,40.758655548095703,1,2.34,11,0,0.5,0,0,0.3,11.8,2,1
1,2015-02-15T22:26:04.000,2015-02-15T22:29:21.000,N,1,-73.954864501953125,40.733867645263672,-73.953315734863281,40.728206634521484,1,0.3,4,0.5,0.5,0,0,0.3,5.3,2,1
2,2015-01-19T15:15:05.000,2015-01-19T15:16:14.000,N,1,-73.937667846679688,40.758087158203125,-73.937713623046875,40.758098602294922,1,0,0,0,0,0,0,0.3,0,2,1
2,2015-02-24T22:59:58.000,2015-02-24T23:07:50.000,N,1,-73.890785217285156,40.746471405029297,-73.885711669921875,40.736240386962891,1,1.29,7.5,0.5,0.5,1.76,0,0.3,10.56,1,1
2,2015-02-03T20:30:04.000,2015-02-03T20:37:54.000,N,1,-73.994789123535156,40.680385589599609,-73.999908447265625,40.683048248291016,1,1.15,6,0.5,0.5,0,0,0.3,7.3,2,1
2,2015-02-09T09:06:00.000,2015-02-09T09:12:07.000,N,1,-73.904388427734375,40.875492095947266,-73.919883728027344,40.865650177001953,1,1.28,6.5,0,0.5,0,0,0.3,7.3,2,1
2,2015-01-29T23:26:58.000,2015-01-29T23:32:09.000,N,1,-73.917762756347656,40.77008056640625,-73.90313720703125,40.770732879638672,1,0.91,5.5,0.5,0.5,1,0,0.3,7.8,1,1
2,2015-02-05T17:36:04.000,2015-02-05T17:40:07.000,N,1,-73.936744689941406,40.760044097900391,-73.946975708007812,40.754348754882813,5,0.79,5,1,0.5,0,0,0.3,6.8,2,1
2,2015-02-18T12:36:44.000,2015-02-18T13:07:14.000,N,1,-73.95458984375,40.789207458496094,-73.971954345703125,40.750370025634766,1,3.23,19.5,0,0.5,1,0,0.3,21.3,1,1
2,2015-02-14T10:46:34.000,2015-02-14T11:07:12.000,N,1,-73.924957275390625,40.762313842773438,-73.968170166015625,40.762351989746094,1,3.99,17,0,0.5,3.56,0,0.3,21.36,1,1
2,2015-02-25T21:42:31.000,2015-02-25T21:48:07.000,N,1,-73.84429931640625,40.721332550048828,-73.859695434570312,40.718051910400391,1,1.11,6,0.5,0.5,1.46,0,0.3,8.76,1,1
2,2015-01-11T13:14:22.000,2015-01-11T13:23:14.000,N,1,-73.992233276367188,40.684051513671875,-73.992851257324219,40.689903259277344,1,0.56,7,0,0.5,0,0,0.3,7.8,2,1
2,2015-01-23T08:45:57.000,2015-01-23T08:56:02.000,N,1,-73.941032409667969,40.788368225097656,-73.891639709472656,40.765621185302734,1,5.64,16.5,0,0.5,4.53,5.33,0.3,27.16,1,1
2,2015-01-20T10:44:18.000,2015-01-20T10:58:19.000,N,1,-73.957893371582031,40.811161041259766,-73.964126586914062,40.777111053466797,1,2.95,12.5,0,0.5,2.5,0,0.3,15.8,1,1
2,2015-02-26T14:58:35.000,2015-02-26T15:01:42.000,N,1,-73.943046569824219,40.823459625244141,-73.950271606445313,40.821701049804687,1,0.54,4,0,0.5,1.2,0,0.3,6,1,1
2,2015-02-02T21:55:29.000,2015-02-02T21:58:57.000,N,1,-73.91778564453125,40.770061492919922,-73.910690307617188,40.767551422119141,1,0.6,4.5,0.5,0.5,1,0,0.3,6.8,1,1
2,2015-02-21T12:52:52.000,2015-02-21T13:01:52.000,N,1,-73.998733520507813,40.681003570556641,-73.992607116699219,40.694183349609375,1,0.97,7.5,0,0.5,0,0,0.3,8.3,2,1
2,2015-02-14T00:20:21.000,2015-02-14T00:38:41.000,N,1,-73.993972778320312,40.681560516357422,-73.941696166992188,40.707530975341797,1,4.21,16,0.5,0.5,3.46,0,0.3,20.76,1,1
2,2015-02-22T02:05:55.000,2015-02-22T02:09:05.000,N,1,-73.944664001464844,40.808803558349609,-73.944351196289063,40.814319610595703,1,0.5,4,0.5,0.5,0.7,0,0.3,6,1,1
1,2015-02-02T11:47:50.000,2015-02-02T12:01:53.000,N,1,-73.925888061523438,40.863491058349609,-73.94818115234375,40.801353454589844,1,5,16.5,0,0.5,4,0,0.3,21.3,1,1
2,2015-02-08T17:34:51.000,2015-02-08T17:47:01.000,N,1,-73.958633422851563,40.720241546630859,-73.958892822265625,40.691936492919922,6,2.52,10.5,0,0.5,2.26,0,0.3,13.56,1,1
2,2015-02-02T16:55:39.000,2015-02-02T17:04:13.000,N,1,-73.920204162597656,40.766796112060547,-73.918098449707031,40.779426574707031,1,1.41,7.5,1,0.5,0,0,0.3,9.3,2,1
1,2015-02-08T18:07:27.000,2015-02-08T18:13:03.000,N,1,-73.983261108398438,40.683956146240234,-73.994972229003906,40.684352874755859,1,0.8,5.5,0,0.5,1.85,0,0.3,8.15,1,1
2,2015-02-07T00:59:34.000,2015-02-07T01:20:59.000,N,1,-73.991828918457031,40.673530578613281,-74.006431579589844,40.7330322265625,1,6.33,21.5,0.5,0.5,4.56,0,0.3,27.36,1,1
1,2015-02-14T22:49:28.000,2015-02-14T23:14:10.000,N,1,-73.963264465332031,40.711456298828125,-73.916717529296875,40.764579772949219,2,5.1,19.5,0.5,0.5,5.2,0,0.3,26,1,1
2,2015-02-06T22:14:34.000,2015-02-06T22:45:52.000,N,1,-73.884933471679688,40.743965148925781,-73.93328857421875,40.689067840576172,1,7.06,27,0.5,0.5,5.66,0,0.3,33.96,1,1
2,2015-02-25T16:33:12.000,2015-02-25T16:38:40.000,N,1,-73.940109252929687,40.798038482666016,-73.950363159179688,40.790637969970703,1,0.94,5.5,1,0.5,0,0,0.3,7.3,2,1
2,2015-02-18T17:02:54.000,2015-02-18T17:30:06.000,N,1,-73.934867858886719,40.80487060546875,-73.889839172363281,40.862880706787109,1,5.61,22,1,0.5,0,0,0.3,23.8,2,1
2,2015-01-19T19:30:23.000,2015-01-19T19:49:13.000,N,1,-73.948173522949219,40.809062957763672,-73.893760681152344,40.822158813476563,1,4.61,17.5,0,0.5,0,0,0.3,18.3,2,1
1,2015-01-14T22:09:18.000,2015-01-14T22:18:45.000,N,1,-73.953987121582031,40.730152130126953,-73.903335571289063,40.745567321777344,1,2.9,10.5,0.5,0.5,2.95,0,0.3,14.75,1,1
2,2015-02-14T22:38:43.000,2015-02-14T22:47:24.000,N,1,-73.90203857421875,40.862800598144531,-73.931282043457031,40.813991546630859,1,4.17,14,0.5,0.5,0,0,0.3,15.3,2,1
1,2015-02-06T18:52:23.000,2015-02-06T19:03:51.000,N,1,-73.951248168945312,40.786121368408203,-73.974319458007813,40.783592224121094,1,1.8,9,1,0.5,2.15,0,0.3,12.95,1,1
2,2015-02-28T03:40:33.000,2015-02-28T04:01:00.000,N,1,-73.956825256347656,40.720966339111328,-73.914970397949219,40.769416809082031,1,4.97,18.5,0.5,0.5,0,0,0.3,19.8,2,1
1,2015-02-15T16:31:32.000,2015-02-15T17:01:02.000,N,1,-73.919189453125,40.758708953857422,-73.973228454589844,40.763538360595703,2,3.9,21,0,0.5,3,0,0.3,24.8,1,1
2,2015-01-14T10:02:19.000,2015-01-14T10:17:44.000,N,1,-73.939186096191406,40.805248260498047,-73.961860656738281,40.779655456542969,1,2.32,11.5,0,0.5,0,0,0.3,12.3,2,1
2,2015-02-19T09:51:23.000,2015-02-19T09:55:45.000,N,1,-73.99725341796875,40.684253692626953,-73.992828369140625,40.693447113037109,1,0.66,5,0,0.5,0,0,0.3,5.8,2,1
2,2015-02-03T08:40:44.000,2015-02-03T08:59:01.000,N,1,-73.920989990234375,40.766628265380859,-73.930610656738281,40.745609283447266,5,2,13,0,0.5,0,0,0.3,13.8,2,1
1,2015-02-06T13:51:20.000,2015-02-06T14:10:38.000,N,1,-73.954452514648438,40.820705413818359,-73.871681213378906,40.833904266357422,4,6.7,20.5,0,0.5,0,0,0.3,21.3,2,1
2,2015-02-14T00:31:06.000,2015-02-14T00:36:02.000,N,1,-73.962875366210938,40.711994171142578,-73.961166381835937,40.719051361083984,1,0.62,5,0.5,0.5,1.26,0,0.3,7.56,1,1
2,2015-02-20T19:48:09.000,2015-02-20T19:54:31.000,N,1,-73.978553771972656,40.683876037597656,-73.953872680664063,40.683460235595703,1,1.73,7.5,1,0.5,2.79,0,0.3,12.09,1,1
1,2015-02-06T14:14:34.000,2015-02-06T14:37:03.000,N,1,-73.879104614257813,40.834575653076172,-73.9132080078125,40.862136840820312,4,4.5,19,0,0.5,0,0,0.3,19.8,2,1
1,2015-02-09T17:24:58.000,2015-02-09T17:28:34.000,N,1,-73.833740234375,40.868228912353516,-73.845687866210937,40.870319366455078,1,0.7,4.5,1,0.5,0,0,0.3,6.3,2,1
1,2015-02-14T15:59:15.000,2015-02-14T16:00:48.000,N,1,-73.986831665039062,40.699745178222656,-73.980300903320313,40.700183868408203,1,0.4,3.5,0,0.5,0,0,0.3,4.3,2,1
2,2015-02-09T18:51:14.000,2015-02-09T19:00:46.000,N,1,-73.938323974609375,40.749626159667969,-73.933883666992188,40.752876281738281,1,1.51,8,1,0.5,2.94,0,0.3,12.74,1,1
2,2015-02-21T10:57:02.000,2015-02-21T11:07:18.000,N,1,-73.938827514648438,40.804901123046875,-73.950164794921875,40.821571350097656,1,1.71,9,0,0.5,0,0,0.3,9.8,2,1
2,2015-02-01T15:33:20.000,2015-02-01T16:09:23.000,N,5,-73.9205322265625,40.748283386230469,-73.96197509765625,40.810760498046875,1,8.96,20,0,0,0,0,0,20,2,2
2,2015-02-07T10:08:08.000,2015-02-07T10:38:26.000,N,1,-73.955421447753906,40.720169067382813,-73.975914001464844,40.758731842041016,1,5.71,22.5,0,0.5,4,0,0.3,27.3,1,1
2,2015-01-10T20:31:59.000,2015-01-10T21:28:13.000,N,1,-73.967987060546875,40.579551696777344,-73.923141479492187,40.68524169921875,1,18.3,60,0.5,0.5,18.15,0,0.3,79.45,1,1
2,2015-02-25T16:47:04.000,2015-02-25T17:08:40.000,N,1,-73.937667846679688,40.804428100585938,-73.914276123046875,40.830192565917969,1,2.95,15.5,1,0.5,0,0,0.3,17.3,1,1
2,2015-02-04T09:08:18.000,2015-02-04T09:31:48.000,N,1,-73.962104797363281,40.805515289306641,-73.987197875976563,40.770641326904297,1,3.47,16.5,0,0.5,0,0,0.3,17.3,2,1
1,2015-02-13T11:22:52.000,2015-02-13T12:01:15.000,N,1,-73.872894287109375,40.755374908447266,-73.96942138671875,40.795391082763672,1,9.6,33.5,0,0.5,0,5.33,0.3,39.63,1,1
2,2015-02-14T13:55:51.000,2015-02-14T14:15:48.000,N,1,-73.921150207519531,40.756393432617188,-73.982925415039062,40.771602630615234,1,4.35,17,0,0.5,3,0,0.3,20.8,1,1
1,2015-02-28T20:35:20.000,2015-02-28T20:44:20.000,N,1,-73.895706176757813,40.740013122558594,-73.869361877441406,40.734138488769531,1,1.5,8.5,0.5,0.5,0,0,0.3,9.8,2,1
1,2015-02-01T02:53:24.000,2015-02-01T03:08:54.000,N,1,-73.969680786132813,40.693199157714844,-73.982826232910156,40.755111694335938,1,7.4,22,0.5,0.5,4,0,0.3,27.3,1,1
2,2015-02-19T10:38:00.000,2015-02-19T10:57:21.000,N,1,-73.978271484375,40.670417785644531,-73.953071594238281,40.633724212646484,1,3.76,15.5,0,0.5,0,0,0.3,16.3,2,1
1,2015-02-20T22:47:28.000,2015-02-20T23:00:49.000,N,1,-73.973052978515625,40.689666748046875,-73.962272644042969,40.652973175048828,2,2.9,12,0.5,0.5,0,0,0.3,13.3,2,1
2,2015-02-22T20:52:07.000,2015-02-22T20:58:24.000,N,1,-73.93267822265625,40.795734405517578,-73.917533874511719,40.806785583496094,1,1.48,7,0.5,0.5,0,0,0.3,8.3,2,1
2,2015-02-15T21:50:21.000,2015-02-15T21:54:16.000,N,1,-73.877265930175781,40.736820220947266,-73.885078430175781,40.742927551269531,1,0.73,5,0.5,0.5,1.26,0,0.3,7.56,1,1
2,2015-02-12T09:39:31.000,2015-02-12T09:41:25.000,N,1,-73.981185913085938,40.687915802001953,-73.981369018554688,40.689174652099609,4,0.24,3.5,0,0.5,0,0,0.3,4.3,2,1
2,2015-02-27T11:11:39.000,2015-02-27T11:31:46.000,N,1,-73.902999877929687,40.746158599853516,-73.857185363769531,40.747550964355469,1,2.99,14,0,0.5,7,0,0.3,21.8,1,1
2,2015-01-18T22:49:40.000,2015-01-18T22:54:37.000,N,1,-73.923080444335938,40.760948181152344,-73.935401916503906,40.767345428466797,1,0.78,5.5,0.5,0.5,2,0,0.3,8.8,1,1
2,2015-02-12T15:00:16.000,2015-02-12T15:10:09.000,N,1,-73.945274353027344,40.807876586914063,-73.94390869140625,40.827640533447266,1,1.79,8.5,0,0.5,0,0,0.3,9.3,2,1
2,2015-02-16T14:36:48.000,2015-02-16T14:53:33.000,N,1,-73.958984375,40.690456390380859,-73.913871765136719,40.677684783935547,5,3.42,14,0,0.5,0,0,0.3,14.8,2,1
1,2015-02-07T13:15:08.000,2015-02-07T13:28:41.000,N,1,-73.966575622558594,40.691280364990234,-73.959327697753906,40.717010498046875,1,2.6,11.5,0,0.5,0,0,0.3,12.3,2,1
1,2015-02-13T07:11:10.000,2015-02-13T07:26:17.000,N,1,-73.924034118652344,40.866779327392578,-73.948356628417969,40.821830749511719,4,3.7,15,0.5,0.5,3.25,0,0.3,19.55,1,1
2,2015-02-13T00:02:26.000,2015-02-13T00:06:34.000,N,1,-73.869552612304688,40.749221801757812,-73.883255004882812,40.747749328613281,1,0.64,4.5,0.5,0.5,0,0,0.3,5.8,2,1
2,2015-02-07T01:47:57.000,2015-02-07T01:55:32.000,N,1,-73.867141723632812,40.752548217773438,-73.881767272949219,40.744983673095703,1,1.46,7,0.5,0.5,0,0,0.3,8.3,2,1
2,2015-02-04T19:02:37.000,2015-02-04T19:08:44.000,N,1,-73.945594787597656,40.807403564453125,-73.941902160644531,40.818130493164062,1,0.86,6,1,0.5,0,0,0.3,7.8,2,1
2,2015-02-13T15:23:19.000,2015-02-13T15:54:52.000,N,1,-73.807891845703125,40.700550079345703,-73.919746398925781,40.738113403320312,1,9.2,30,0,0.5,0,0,0.3,30.8,2,1
2,2015-02-05T12:29:22.000,2015-02-05T12:38:28.000,N,1,-73.980613708496094,40.685314178466797,-73.988182067871094,40.689655303955078,1,1.3,6.5,0,0.5,0,0,0.3,7.3,2,1
2,2015-02-14T20:39:28.000,2015-02-14T20:46:26.000,N,1,-73.830665588378906,40.760463714599609,-73.825798034667969,40.74407958984375,1,1.18,6.5,0.5,0.5,1.56,0,0.3,9.36,1,1
1,2015-02-14T04:50:06.000,2015-02-14T04:50:29.000,N,5,-73.893730163574219,40.823619842529297,-73.893730163574219,40.823619842529297,1,0.8,10,0,0,0,0,0,10,2,2
2,2015-02-27T23:57:14.000,2015-02-28T00:00:25.000,N,1,-73.851646423339844,40.850715637207031,-73.857223510742187,40.859745025634766,1,0.8,5,0.5,0.5,0,0,0.3,6.3,2,1
2,2015-02-12T23:24:45.000,2015-02-12T23:34:54.000,N,1,-73.945030212402344,40.808197021484375,-73.912750244140625,40.808788299560547,1,2.39,10,0.5,0.5,2.26,0,0.3,13.56,1,1
2,2015-02-28T19:54:14.000,2015-02-28T20:30:02.000,N,1,-73.950592041015625,40.785728454589844,-73.99066162109375,40.729713439941406,1,6,25.5,0,0.5,5.26,0,0.3,31.56,1,1
2,2015-02-13T15:51:22.000,2015-02-13T16:11:18.000,N,1,-73.915245056152344,40.763725280761719,-73.944320678710938,40.730033874511719,1,3.27,15,0,0.5,3.16,0,0.3,18.96,1,1
2,2015-02-22T03:24:04.000,2015-02-22T03:34:24.000,N,1,-73.930458068847656,40.698818206787109,-73.944732666015625,40.714576721191406,1,2.2,9.5,0.5,0.5,1.5,0,0.3,12.3,1,1
1,2015-02-14T20:13:47.000,2015-02-14T20:25:09.000,N,1,-73.9373779296875,40.793422698974609,-73.960227966308594,40.769943237304688,1,2.7,10.5,0.5,0.5,0,0,0.3,11.8,2,1
2,2015-02-08T18:38:21.000,2015-02-08T18:57:46.000,N,1,-73.951423645019531,40.713958740234375,-73.872344970703125,40.756847381591797,1,5.88,20.5,0,0.5,4.26,0,0.3,25.56,1,1
1,2015-02-21T20:18:43.000,2015-02-21T20:42:51.000,N,1,-73.911003112792969,40.672168731689453,-73.841987609863281,40.701091766357422,1,5.1,18,0.5,0.5,5.75,0,0.3,25.05,1,1
1,2015-02-07T22:36:06.000,2015-02-07T22:37:47.000,N,1,-73.957626342773438,40.717929840087891,-73.955398559570313,40.717971801757813,1,0.2,3,0.5,0.5,0,0,0.3,4.3,3,1
2,2015-02-19T23:27:45.000,2015-02-19T23:33:52.000,N,1,-73.910316467285156,40.824626922607422,-73.92315673828125,40.816982269287109,1,1.12,6.5,0.5,0.5,0,0,0.3,7.8,2,1
2,2015-02-19T13:47:02.000,2015-02-19T13:57:32.000,N,1,-73.95452880859375,40.805648803710937,-73.972602844238281,40.784141540527344,1,1.87,9.5,0,0.5,0,0,0.3,10.3,2,1
2,2015-02-20T14:35:06.000,2015-02-20T14:38:22.000,N,1,-73.948974609375,40.801715850830078,-73.944046020507813,40.798725128173828,6,0.43,4,0,0.5,0,0,0.3,4.8,1,1
2,2015-02-21T15:33:39.000,2015-02-21T15:39:50.000,N,1,-73.987327575683594,40.691490173339844,-73.986610412597656,40.702465057373047,1,0.77,5.5,0,0.5,1.26,0,0.3,7.56,1,1
2,2015-02-18T16:07:12.000,2015-02-18T16:13:47.000,N,5,-73.900932312011719,40.838481903076172,-73.915634155273438,40.836666107177734,3,1.02,8,0,0,0,0,0,8,2,2
